,ID Year,Year,ID Race,Race,Household Income by Race,Household Income by Race Moe,Geography,ID Geography
1727,2014,2014,0,Total,45602,9132.0,"Census Tract 254, Philadelphia County, PA",14000US42101025400
1728,2014,2014,0,Total,57168,8760.0,"Census Tract 255, Philadelphia County, PA",14000US42101025500
1729,2014,2014,0,Total,74792,18583.0,"Census Tract 256, Philadelphia County, PA",14000US42101025600
1730,2014,2014,0,Total,55362,9842.0,"Census Tract 257, Philadelphia County, PA",14000US42101025700
1731,2014,2014,0,Total,52042,10500.0,"Census Tract 258, Philadelphia County, PA",14000US42101025800
1732,2014,2014,0,Total,41042,5160.0,"Census Tract 259, Philadelphia County, PA",14000US42101025900
1733,2014,2014,0,Total,58947,8088.0,"Census Tract 260, Philadelphia County, PA",14000US42101026000
1734,2014,2014,0,Total,49156,8098.999999999999,"Census Tract 261, Philadelphia County, PA",14000US42101026100
1735,2014,2014,0,Total,51122,5426.0,"Census Tract 262, Philadelphia County, PA",14000US42101026200
1736,2014,2014,0,Total,40808,4612.0,"Census Tract 263.01, Philadelphia County, PA",14000US42101026301
1737,2014,2014,0,Total,40152,8521.0,"Census Tract 263.02, Philadelphia County, PA",14000US42101026302
1738,2014,2014,0,Total,39145,12699.0,"Census Tract 264, Philadelphia County, PA",14000US42101026400
1739,2014,2014,0,Total,36818,8809.0,"Census Tract 265, Philadelphia County, PA",14000US42101026500
1740,2014,2014,0,Total,39500,5635.0,"Census Tract 266, Philadelphia County, PA",14000US42101026600
1741,2014,2014,0,Total,32593,8369.0,"Census Tract 267, Philadelphia County, PA",14000US42101026700
1742,2014,2014,0,Total,34366,5653.0,"Census Tract 268, Philadelphia County, PA",14000US42101026800
1743,2014,2014,0,Total,54783,11765.0,"Census Tract 269, Philadelphia County, PA",14000US42101026900
1744,2014,2014,0,Total,53542,11040.0,"Census Tract 270, Philadelphia County, PA",14000US42101027000
1745,2014,2014,0,Total,43342,4606.0,"Census Tract 271, Philadelphia County, PA",14000US42101027100
1746,2014,2014,0,Total,48045,8809.0,"Census Tract 272, Philadelphia County, PA",14000US42101027200
1747,2014,2014,0,Total,48272,11171.0,"Census Tract 273, Philadelphia County, PA",14000US42101027300
1748,2014,2014,0,Total,26927,7734.0,"Census Tract 274.01, Philadelphia County, PA",14000US42101027401
1749,2014,2014,0,Total,39653,7575.0,"Census Tract 274.02, Philadelphia County, PA",14000US42101027402
1750,2014,2014,0,Total,38554,8230.0,"Census Tract 275, Philadelphia County, PA",14000US42101027500
1751,2014,2014,0,Total,28438,7381.000000000001,"Census Tract 276, Philadelphia County, PA",14000US42101027600
1752,2014,2014,0,Total,22320,4159.0,"Census Tract 277, Philadelphia County, PA",14000US42101027700
1753,2014,2014,0,Total,29970,6113.0,"Census Tract 278, Philadelphia County, PA",14000US42101027800
1754,2014,2014,0,Total,32252,5861.0,"Census Tract 279.01, Philadelphia County, PA",14000US42101027901
1755,2014,2014,0,Total,27604,7161.0,"Census Tract 279.02, Philadelphia County, PA",14000US42101027902
1756,2014,2014,0,Total,24381,3729.0000000000005,"Census Tract 280, Philadelphia County, PA",14000US42101028000
1757,2014,2014,0,Total,37083,7922.000000000001,"Census Tract 281, Philadelphia County, PA",14000US42101028100
1758,2014,2014,0,Total,28469,5647.0,"Census Tract 282, Philadelphia County, PA",14000US42101028200
1759,2014,2014,0,Total,21230,5234.0,"Census Tract 283, Philadelphia County, PA",14000US42101028300
1760,2014,2014,0,Total,25610,5934.0,"Census Tract 284, Philadelphia County, PA",14000US42101028400
1761,2014,2014,0,Total,30776,5286.0,"Census Tract 285, Philadelphia County, PA",14000US42101028500
1762,2014,2014,0,Total,26778,4426.0,"Census Tract 286, Philadelphia County, PA",14000US42101028600
1763,2014,2014,0,Total,23125,7994.000000000001,"Census Tract 287, Philadelphia County, PA",14000US42101028700
1764,2014,2014,0,Total,31607,11822.0,"Census Tract 288, Philadelphia County, PA",14000US42101028800
1765,2014,2014,0,Total,31750,5693.0,"Census Tract 289.01, Philadelphia County, PA",14000US42101028901
1766,2014,2014,0,Total,34319,4845.0,"Census Tract 289.02, Philadelphia County, PA",14000US42101028902
1767,2014,2014,0,Total,36148,5318.0,"Census Tract 290, Philadelphia County, PA",14000US42101029000
1768,2014,2014,0,Total,26195,3877.0,"Census Tract 291, Philadelphia County, PA",14000US42101029100
1769,2014,2014,0,Total,43860,4019.0,"Census Tract 292, Philadelphia County, PA",14000US42101029200
1770,2014,2014,0,Total,25139,8524.0,"Census Tract 293, Philadelphia County, PA",14000US42101029300
1771,2014,2014,0,Total,18142,3957.0,"Census Tract 294, Philadelphia County, PA",14000US42101029400
1772,2014,2014,0,Total,28438,4717.0,"Census Tract 298, Philadelphia County, PA",14000US42101029800
1773,2014,2014,0,Total,18471,2662.0,"Census Tract 299, Philadelphia County, PA",14000US42101029900
1774,2014,2014,0,Total,27787,6096.0,"Census Tract 300, Philadelphia County, PA",14000US42101030000
1775,2014,2014,0,Total,38240,8722.0,"Census Tract 301, Philadelphia County, PA",14000US42101030100
1776,2014,2014,0,Total,35073,7092.000000000001,"Census Tract 302, Philadelphia County, PA",14000US42101030200
1777,2014,2014,0,Total,33814,9781.0,"Census Tract 305.01, Philadelphia County, PA",14000US42101030501
1778,2014,2014,0,Total,38347,5006.0,"Census Tract 305.02, Philadelphia County, PA",14000US42101030502
1779,2014,2014,0,Total,38136,7809.999999999999,"Census Tract 306, Philadelphia County, PA",14000US42101030600
1780,2014,2014,0,Total,43549,6335.0,"Census Tract 307, Philadelphia County, PA",14000US42101030700
1781,2014,2014,0,Total,51173,6911.0,"Census Tract 308, Philadelphia County, PA",14000US42101030800
1782,2014,2014,0,Total,36058,5277.0,"Census Tract 309, Philadelphia County, PA",14000US42101030900
1783,2014,2014,0,Total,52990,8917.0,"Census Tract 310, Philadelphia County, PA",14000US42101031000
1784,2014,2014,0,Total,34244,3842.0,"Census Tract 311.01, Philadelphia County, PA",14000US42101031101
1785,2014,2014,0,Total,38554,2961.0,"Census Tract 311.02, Philadelphia County, PA",14000US42101031102
1786,2014,2014,0,Total,25208,7160.0,"Census Tract 312, Philadelphia County, PA",14000US42101031200
1787,2014,2014,0,Total,31538,9464.0,"Census Tract 313, Philadelphia County, PA",14000US42101031300
1788,2014,2014,0,Total,37462,9621.0,"Census Tract 314.01, Philadelphia County, PA",14000US42101031401
1789,2014,2014,0,Total,34694,3593.0,"Census Tract 314.02, Philadelphia County, PA",14000US42101031402
1790,2014,2014,0,Total,44279,5704.0,"Census Tract 315.01, Philadelphia County, PA",14000US42101031501
1791,2014,2014,0,Total,42770,6399.0,"Census Tract 315.02, Philadelphia County, PA",14000US42101031502
1792,2014,2014,0,Total,34965,3676.9999999999995,"Census Tract 316, Philadelphia County, PA",14000US42101031600
1793,2014,2014,0,Total,45736,6837.0,"Census Tract 317, Philadelphia County, PA",14000US42101031700
1794,2014,2014,0,Total,33971,4956.0,"Census Tract 318, Philadelphia County, PA",14000US42101031800
1795,2014,2014,0,Total,43041,9890.0,"Census Tract 319, Philadelphia County, PA",14000US42101031900
1796,2014,2014,0,Total,41482,4162.0,"Census Tract 320, Philadelphia County, PA",14000US42101032000
1797,2014,2014,0,Total,35179,4190.0,"Census Tract 321, Philadelphia County, PA",14000US42101032100
1798,2014,2014,0,Total,35139,5864.0,"Census Tract 323, Philadelphia County, PA",14000US42101032300
1799,2014,2014,0,Total,30101,6600.0,"Census Tract 325, Philadelphia County, PA",14000US42101032500
1800,2014,2014,0,Total,46641,8764.0,"Census Tract 326, Philadelphia County, PA",14000US42101032600
1801,2014,2014,0,Total,39101,3494.0,"Census Tract 329, Philadelphia County, PA",14000US42101032900
1802,2014,2014,0,Total,38763,4788.0,"Census Tract 330, Philadelphia County, PA",14000US42101033000
1803,2014,2014,0,Total,61625,9044.0,"Census Tract 331.01, Philadelphia County, PA",14000US42101033101
1804,2014,2014,0,Total,48265,8369.0,"Census Tract 331.02, Philadelphia County, PA",14000US42101033102
1805,2014,2014,0,Total,56339,16161.0,"Census Tract 332, Philadelphia County, PA",14000US42101033200
1806,2014,2014,0,Total,36875,6322.0,"Census Tract 333, Philadelphia County, PA",14000US42101033300
1807,2014,2014,0,Total,46315,7918.0,"Census Tract 334, Philadelphia County, PA",14000US42101033400
1808,2014,2014,0,Total,58288,6042.0,"Census Tract 335, Philadelphia County, PA",14000US42101033500
1809,2014,2014,0,Total,48114,4866.0,"Census Tract 336, Philadelphia County, PA",14000US42101033600
1810,2014,2014,0,Total,29792,4354.0,"Census Tract 337.01, Philadelphia County, PA",14000US42101033701
1811,2014,2014,0,Total,75352,9015.0,"Census Tract 337.02, Philadelphia County, PA",14000US42101033702
1812,2014,2014,0,Total,45026,6708.0,"Census Tract 338, Philadelphia County, PA",14000US42101033800
1813,2014,2014,0,Total,43380,5776.0,"Census Tract 339, Philadelphia County, PA",14000US42101033900
1814,2014,2014,0,Total,58984,6267.0,"Census Tract 340, Philadelphia County, PA",14000US42101034000
1815,2014,2014,0,Total,57500,9560.0,"Census Tract 341, Philadelphia County, PA",14000US42101034100
1816,2014,2014,0,Total,47194,4440.0,"Census Tract 342, Philadelphia County, PA",14000US42101034200
1817,2014,2014,0,Total,80417,13003.0,"Census Tract 344, Philadelphia County, PA",14000US42101034400
1818,2014,2014,0,Total,26594,7912.000000000001,"Census Tract 345.01, Philadelphia County, PA",14000US42101034501
1819,2014,2014,0,Total,40081,2579.0,"Census Tract 345.02, Philadelphia County, PA",14000US42101034502
1820,2014,2014,0,Total,35926,12287.0,"Census Tract 346, Philadelphia County, PA",14000US42101034600
1821,2014,2014,0,Total,55702,6683.0,"Census Tract 347.01, Philadelphia County, PA",14000US42101034701
1822,2014,2014,0,Total,70229,8155.0,"Census Tract 347.02, Philadelphia County, PA",14000US42101034702
1823,2014,2014,0,Total,44151,4463.0,"Census Tract 348.01, Philadelphia County, PA",14000US42101034801
1824,2014,2014,0,Total,36944,11092.0,"Census Tract 348.02, Philadelphia County, PA",14000US42101034802
1825,2014,2014,0,Total,60671,9493.0,"Census Tract 348.03, Philadelphia County, PA",14000US42101034803
1826,2014,2014,0,Total,40962,7811.0,"Census Tract 349, Philadelphia County, PA",14000US42101034900
1827,2014,2014,0,Total,54398,9751.0,"Census Tract 351, Philadelphia County, PA",14000US42101035100
1828,2014,2014,0,Total,63600,13136.0,"Census Tract 352, Philadelphia County, PA",14000US42101035200
1829,2014,2014,0,Total,68882,5934.0,"Census Tract 353.01, Philadelphia County, PA",14000US42101035301
1830,2014,2014,0,Total,54455,8978.0,"Census Tract 353.02, Philadelphia County, PA",14000US42101035302
1831,2014,2014,0,Total,49259,12730.0,"Census Tract 355, Philadelphia County, PA",14000US42101035500
1832,2014,2014,0,Total,43948,8026.0,"Census Tract 356.01, Philadelphia County, PA",14000US42101035601
1833,2014,2014,0,Total,74583,20125.0,"Census Tract 356.02, Philadelphia County, PA",14000US42101035602
1834,2014,2014,0,Total,34296,9588.0,"Census Tract 357.01, Philadelphia County, PA",14000US42101035701
1835,2014,2014,0,Total,35422,4765.0,"Census Tract 357.02, Philadelphia County, PA",14000US42101035702
1836,2014,2014,0,Total,52042,15144.0,"Census Tract 358, Philadelphia County, PA",14000US42101035800
1837,2014,2014,0,Total,50807,5020.0,"Census Tract 359, Philadelphia County, PA",14000US42101035900
1838,2014,2014,0,Total,58214,11542.0,"Census Tract 360, Philadelphia County, PA",14000US42101036000
1839,2014,2014,0,Total,62617,4039.0,"Census Tract 361, Philadelphia County, PA",14000US42101036100
1840,2014,2014,0,Total,54771,8608.0,"Census Tract 362.01, Philadelphia County, PA",14000US42101036201
1841,2014,2014,0,Total,55253,9480.0,"Census Tract 362.02, Philadelphia County, PA",14000US42101036202
1842,2014,2014,0,Total,63993,8490.0,"Census Tract 362.03, Philadelphia County, PA",14000US42101036203
1843,2014,2014,0,Total,56653,7793.0,"Census Tract 363.01, Philadelphia County, PA",14000US42101036301
1844,2014,2014,0,Total,46076,10359.0,"Census Tract 363.02, Philadelphia County, PA",14000US42101036302
1845,2014,2014,0,Total,60917,4505.0,"Census Tract 363.03, Philadelphia County, PA",14000US42101036303
1846,2014,2014,0,Total,64063,94028.0,"Census Tract 364, Philadelphia County, PA",14000US42101036400
1847,2014,2014,0,Total,46397,6323.0,"Census Tract 365.01, Philadelphia County, PA",14000US42101036501
1848,2014,2014,0,Total,76020,8585.0,"Census Tract 365.02, Philadelphia County, PA",14000US42101036502
1849,2014,2014,0,Total,106250,28135.0,"Census Tract 366, Philadelphia County, PA",14000US42101036600
1850,2014,2014,0,Total,83086,12122.0,"Census Tract 367, Philadelphia County, PA",14000US42101036700
1851,2014,2014,0,Total,58500,18255.0,"Census Tract 369, Philadelphia County, PA",14000US42101036900
1852,2014,2014,0,Total,55259,8163.999999999999,"Census Tract 372, Philadelphia County, PA",14000US42101037200
1853,2014,2014,0,Total,63113,13650.999999999998,"Census Tract 373, Philadelphia County, PA",14000US42101037300
1854,2014,2014,0,Total,67750,16201.0,"Census Tract 375, Philadelphia County, PA",14000US42101037500
1855,2014,2014,0,Total,39911,13747.0,"Census Tract 376, Philadelphia County, PA",14000US42101037600
1856,2014,2014,0,Total,22181,16845.0,"Census Tract 377, Philadelphia County, PA",14000US42101037700
1857,2014,2014,0,Total,43696,10309.0,"Census Tract 378, Philadelphia County, PA",14000US42101037800
1858,2014,2014,0,Total,45183,9252.0,"Census Tract 379, Philadelphia County, PA",14000US42101037900
1859,2014,2014,0,Total,50161,9659.0,"Census Tract 380, Philadelphia County, PA",14000US42101038000
1860,2014,2014,0,Total,25139,7016.0,"Census Tract 381, Philadelphia County, PA",14000US42101038100
1861,2014,2014,0,Total,22327,10479.0,"Census Tract 382, Philadelphia County, PA",14000US42101038200
1862,2014,2014,0,Total,21250,6999.0,"Census Tract 383, Philadelphia County, PA",14000US42101038300
1863,2014,2014,0,Total,81202,6354.0,"Census Tract 384, Philadelphia County, PA",14000US42101038400
1864,2014,2014,0,Total,90547,10357.0,"Census Tract 385, Philadelphia County, PA",14000US42101038500
1865,2014,2014,0,Total,128056,28634.0,"Census Tract 386, Philadelphia County, PA",14000US42101038600
1866,2014,2014,0,Total,128669,11471.0,"Census Tract 387, Philadelphia County, PA",14000US42101038700
1867,2014,2014,0,Total,72962,17642.0,"Census Tract 388, Philadelphia County, PA",14000US42101038800
1868,2014,2014,0,Total,39917,8706.0,"Census Tract 389, Philadelphia County, PA",14000US42101038900
1869,2014,2014,0,Total,32119,5372.0,"Census Tract 390, Philadelphia County, PA",14000US42101039000
1870,2014,2014,0,Total,71667,30203.999999999996,"Census Tract 9800, Philadelphia County, PA",14000US42101980000
1871,2014,2014,0,Total,56563,31850.0,"Census Tract 9801, Philadelphia County, PA",14000US42101980100
1872,2014,2014,0,Total,96375,24191.0,"Census Tract 9802, Philadelphia County, PA",14000US42101980200
1873,2013,2013,0,Total,81987,10444.0,"Census Tract 1, Philadelphia County, PA",14000US42101000100
1874,2013,2013,0,Total,51585,16827.0,"Census Tract 2, Philadelphia County, PA",14000US42101000200
1875,2013,2013,0,Total,73357,5549.0,"Census Tract 3, Philadelphia County, PA",14000US42101000300
1876,2013,2013,0,Total,44943,21226.0,"Census Tract 4.01, Philadelphia County, PA",14000US42101000401
1877,2013,2013,0,Total,46088,10390.0,"Census Tract 4.02, Philadelphia County, PA",14000US42101000402
1878,2013,2013,0,Total,48718,13364.0,"Census Tract 5, Philadelphia County, PA",14000US42101000500
1879,2013,2013,0,Total,75313,19310.0,"Census Tract 6, Philadelphia County, PA",14000US42101000600
1880,2013,2013,0,Total,31298,20602.0,"Census Tract 7, Philadelphia County, PA",14000US42101000700
1881,2013,2013,0,Total,77704,30706.0,"Census Tract 8.01, Philadelphia County, PA",14000US42101000801
1882,2013,2013,0,Total,63051,21155.0,"Census Tract 8.03, Philadelphia County, PA",14000US42101000803
1883,2013,2013,0,Total,95000,30292.000000000004,"Census Tract 8.04, Philadelphia County, PA",14000US42101000804
1884,2013,2013,0,Total,37857,8947.0,"Census Tract 9.01, Philadelphia County, PA",14000US42101000901
1885,2013,2013,0,Total,36120,9353.0,"Census Tract 9.02, Philadelphia County, PA",14000US42101000902
1886,2013,2013,0,Total,86910,21449.0,"Census Tract 10.01, Philadelphia County, PA",14000US42101001001
1887,2013,2013,0,Total,92300,19418.0,"Census Tract 10.02, Philadelphia County, PA",14000US42101001002
1888,2013,2013,0,Total,60929,18331.0,"Census Tract 11.01, Philadelphia County, PA",14000US42101001101
1889,2013,2013,0,Total,64853,17563.0,"Census Tract 11.02, Philadelphia County, PA",14000US42101001102
1890,2013,2013,0,Total,112570,17314.0,"Census Tract 12.01, Philadelphia County, PA",14000US42101001201
1891,2013,2013,0,Total,68879,4387.0,"Census Tract 12.02, Philadelphia County, PA",14000US42101001202
1892,2013,2013,0,Total,73281,12210.0,"Census Tract 13, Philadelphia County, PA",14000US42101001300
1893,2013,2013,0,Total,61250,11138.0,"Census Tract 14, Philadelphia County, PA",14000US42101001400
1894,2013,2013,0,Total,81500,17403.0,"Census Tract 15, Philadelphia County, PA",14000US42101001500
1895,2013,2013,0,Total,63341,2623.0,"Census Tract 16, Philadelphia County, PA",14000US42101001600
1896,2013,2013,0,Total,88105,10948.0,"Census Tract 17, Philadelphia County, PA",14000US42101001700
1897,2013,2013,0,Total,88309,25253.0,"Census Tract 18, Philadelphia County, PA",14000US42101001800
1898,2013,2013,0,Total,59375,10295.0,"Census Tract 19, Philadelphia County, PA",14000US42101001900
1899,2013,2013,0,Total,30854,7553.000000000001,"Census Tract 20, Philadelphia County, PA",14000US42101002000
1900,2013,2013,0,Total,33984,5203.0,"Census Tract 21, Philadelphia County, PA",14000US42101002100
1901,2013,2013,0,Total,33523,6728.0,"Census Tract 22, Philadelphia County, PA",14000US42101002200
1902,2013,2013,0,Total,35668,6726.0,"Census Tract 23, Philadelphia County, PA",14000US42101002300
1903,2013,2013,0,Total,49345,16334.0,"Census Tract 24, Philadelphia County, PA",14000US42101002400
1904,2013,2013,0,Total,42776,5196.0,"Census Tract 25, Philadelphia County, PA",14000US42101002500
1905,2013,2013,0,Total,39219,12673.0,"Census Tract 27.01, Philadelphia County, PA",14000US42101002701
1906,2013,2013,0,Total,58188,6681.0,"Census Tract 27.02, Philadelphia County, PA",14000US42101002702
1907,2013,2013,0,Total,36927,13610.999999999998,"Census Tract 28.01, Philadelphia County, PA",14000US42101002801
1908,2013,2013,0,Total,37045,15870.0,"Census Tract 28.02, Philadelphia County, PA",14000US42101002802
1909,2013,2013,0,Total,51235,5992.0,"Census Tract 29, Philadelphia County, PA",14000US42101002900
1910,2013,2013,0,Total,35750,5379.0,"Census Tract 30.01, Philadelphia County, PA",14000US42101003001
1911,2013,2013,0,Total,25205,3134.0,"Census Tract 30.02, Philadelphia County, PA",14000US42101003002
1912,2013,2013,0,Total,27110,3020.0,"Census Tract 31, Philadelphia County, PA",14000US42101003100
1913,2013,2013,0,Total,24080,7141.999999999999,"Census Tract 32, Philadelphia County, PA",14000US42101003200
1914,2013,2013,0,Total,23352,5167.0,"Census Tract 33, Philadelphia County, PA",14000US42101003300
1915,2013,2013,0,Total,18179,4452.0,"Census Tract 36, Philadelphia County, PA",14000US42101003600
1916,2013,2013,0,Total,36724,3985.0,"Census Tract 37.01, Philadelphia County, PA",14000US42101003701
1917,2013,2013,0,Total,33963,4049.0,"Census Tract 37.02, Philadelphia County, PA",14000US42101003702
1918,2013,2013,0,Total,54561,12515.0,"Census Tract 38, Philadelphia County, PA",14000US42101003800
1919,2013,2013,0,Total,35323,7712.0,"Census Tract 39.01, Philadelphia County, PA",14000US42101003901
1920,2013,2013,0,Total,58011,4814.0,"Census Tract 39.02, Philadelphia County, PA",14000US42101003902
1921,2013,2013,0,Total,38237,6692.0,"Census Tract 40.01, Philadelphia County, PA",14000US42101004001
1922,2013,2013,0,Total,39685,5216.0,"Census Tract 40.02, Philadelphia County, PA",14000US42101004002
1923,2013,2013,0,Total,25703,6168.0,"Census Tract 41.01, Philadelphia County, PA",14000US42101004101
1924,2013,2013,0,Total,34102,4003.0,"Census Tract 41.02, Philadelphia County, PA",14000US42101004102
1925,2013,2013,0,Total,45954,9811.0,"Census Tract 42.01, Philadelphia County, PA",14000US42101004201
1926,2013,2013,0,Total,45748,7621.0,"Census Tract 42.02, Philadelphia County, PA",14000US42101004202
1927,2013,2013,0,Total,55156,17232.0,"Census Tract 54, Philadelphia County, PA",14000US42101005400
1928,2013,2013,0,Total,48906,9486.0,"Census Tract 55, Philadelphia County, PA",14000US42101005500
1929,2013,2013,0,Total,40577,15908.999999999998,"Census Tract 56, Philadelphia County, PA",14000US42101005600
1930,2013,2013,0,Total,34018,11809.0,"Census Tract 60, Philadelphia County, PA",14000US42101006000
1931,2013,2013,0,Total,38180,5682.0,"Census Tract 61, Philadelphia County, PA",14000US42101006100
1932,2013,2013,0,Total,30917,5288.0,"Census Tract 62, Philadelphia County, PA",14000US42101006200
1933,2013,2013,0,Total,20588,6291.0,"Census Tract 63, Philadelphia County, PA",14000US42101006300
1934,2013,2013,0,Total,34375,2058.0,"Census Tract 64, Philadelphia County, PA",14000US42101006400
1935,2013,2013,0,Total,24692,2436.0,"Census Tract 65, Philadelphia County, PA",14000US42101006500
1936,2013,2013,0,Total,23205,8448.0,"Census Tract 66, Philadelphia County, PA",14000US42101006600
1937,2013,2013,0,Total,24303,5881.0,"Census Tract 67, Philadelphia County, PA",14000US42101006700
1938,2013,2013,0,Total,16250,3418.9999999999995,"Census Tract 69, Philadelphia County, PA",14000US42101006900
1939,2013,2013,0,Total,27941,5395.0,"Census Tract 70, Philadelphia County, PA",14000US42101007000
1940,2013,2013,0,Total,35183,11402.0,"Census Tract 71.01, Philadelphia County, PA",14000US42101007101
1941,2013,2013,0,Total,26609,1949.9999999999998,"Census Tract 71.02, Philadelphia County, PA",14000US42101007102
1942,2013,2013,0,Total,29516,11103.0,"Census Tract 72, Philadelphia County, PA",14000US42101007200
1943,2013,2013,0,Total,28866,9435.0,"Census Tract 73, Philadelphia County, PA",14000US42101007300
1944,2013,2013,0,Total,22712,4857.0,"Census Tract 74, Philadelphia County, PA",14000US42101007400
1945,2013,2013,0,Total,27083,8650.0,"Census Tract 77, Philadelphia County, PA",14000US42101007700
1946,2013,2013,0,Total,47969,15189.0,"Census Tract 78, Philadelphia County, PA",14000US42101007800
1947,2013,2013,0,Total,41360,5631.0,"Census Tract 79, Philadelphia County, PA",14000US42101007900
1948,2013,2013,0,Total,33654,7841.0,"Census Tract 80, Philadelphia County, PA",14000US42101008000
1949,2013,2013,0,Total,21630,3767.9999999999995,"Census Tract 81.01, Philadelphia County, PA",14000US42101008101
1950,2013,2013,0,Total,32596,7811.0,"Census Tract 81.02, Philadelphia County, PA",14000US42101008102
1951,2013,2013,0,Total,39327,5959.0,"Census Tract 82, Philadelphia County, PA",14000US42101008200
1952,2013,2013,0,Total,25417,2766.0,"Census Tract 83.01, Philadelphia County, PA",14000US42101008301
1953,2013,2013,0,Total,23654,4335.0,"Census Tract 83.02, Philadelphia County, PA",14000US42101008302
1954,2013,2013,0,Total,28771,4117.0,"Census Tract 84, Philadelphia County, PA",14000US42101008400
1955,2013,2013,0,Total,33179,10267.0,"Census Tract 85, Philadelphia County, PA",14000US42101008500
1956,2013,2013,0,Total,35703,15100.0,"Census Tract 86.01, Philadelphia County, PA",14000US42101008601
1957,2013,2013,0,Total,30194,9322.0,"Census Tract 86.02, Philadelphia County, PA",14000US42101008602
1958,2013,2013,0,Total,34510,5737.0,"Census Tract 87.01, Philadelphia County, PA",14000US42101008701
1959,2013,2013,0,Total,25216,9557.0,"Census Tract 87.02, Philadelphia County, PA",14000US42101008702
1960,2013,2013,0,Total,12250,22280.0,"Census Tract 88.01, Philadelphia County, PA",14000US42101008801
1961,2013,2013,0,Total,8207,3683.0000000000005,"Census Tract 88.02, Philadelphia County, PA",14000US42101008802
1962,2013,2013,0,Total,18036,10062.0,"Census Tract 90, Philadelphia County, PA",14000US42101009000
1963,2013,2013,0,Total,14784,4823.0,"Census Tract 91, Philadelphia County, PA",14000US42101009100
1964,2013,2013,0,Total,21442,10390.0,"Census Tract 92, Philadelphia County, PA",14000US42101009200
1965,2013,2013,0,Total,21645,5790.0,"Census Tract 93, Philadelphia County, PA",14000US42101009300
1966,2013,2013,0,Total,17939,3010.0,"Census Tract 94, Philadelphia County, PA",14000US42101009400
1967,2013,2013,0,Total,17027,8927.0,"Census Tract 95, Philadelphia County, PA",14000US42101009500
1968,2013,2013,0,Total,22360,7064.0,"Census Tract 96, Philadelphia County, PA",14000US42101009600
1969,2013,2013,0,Total,41786,11338.0,"Census Tract 98.01, Philadelphia County, PA",14000US42101009801
1970,2013,2013,0,Total,52583,6218.0,"Census Tract 98.02, Philadelphia County, PA",14000US42101009802
1971,2013,2013,0,Total,39676,7378.999999999999,"Census Tract 100, Philadelphia County, PA",14000US42101010000
1972,2013,2013,0,Total,27760,12197.0,"Census Tract 101, Philadelphia County, PA",14000US42101010100
1973,2013,2013,0,Total,13673,1861.0,"Census Tract 102, Philadelphia County, PA",14000US42101010200
1974,2013,2013,0,Total,28611,4978.0,"Census Tract 103, Philadelphia County, PA",14000US42101010300
1975,2013,2013,0,Total,35978,13144.0,"Census Tract 104, Philadelphia County, PA",14000US42101010400
1976,2013,2013,0,Total,16324,5759.0,"Census Tract 105, Philadelphia County, PA",14000US42101010500
1977,2013,2013,0,Total,16250,4335.0,"Census Tract 106, Philadelphia County, PA",14000US42101010600
1978,2013,2013,0,Total,17684,6679.0,"Census Tract 107, Philadelphia County, PA",14000US42101010700
1979,2013,2013,0,Total,15755,5968.0,"Census Tract 108, Philadelphia County, PA",14000US42101010800
1980,2013,2013,0,Total,18419,4056.9999999999995,"Census Tract 109, Philadelphia County, PA",14000US42101010900
1981,2013,2013,0,Total,21452,4464.0,"Census Tract 110, Philadelphia County, PA",14000US42101011000
1982,2013,2013,0,Total,17383,2875.0,"Census Tract 111, Philadelphia County, PA",14000US42101011100
1983,2013,2013,0,Total,23862,4153.0,"Census Tract 112, Philadelphia County, PA",14000US42101011200
1984,2013,2013,0,Total,38398,7047.000000000001,"Census Tract 113, Philadelphia County, PA",14000US42101011300
1985,2013,2013,0,Total,27481,14699.0,"Census Tract 114, Philadelphia County, PA",14000US42101011400
1986,2013,2013,0,Total,50647,7196.999999999999,"Census Tract 115, Philadelphia County, PA",14000US42101011500
1987,2013,2013,0,Total,50536,10832.0,"Census Tract 117, Philadelphia County, PA",14000US42101011700
1988,2013,2013,0,Total,42510,8522.0,"Census Tract 118, Philadelphia County, PA",14000US42101011800
1989,2013,2013,0,Total,34613,4261.0,"Census Tract 119, Philadelphia County, PA",14000US42101011900
1990,2013,2013,0,Total,44231,4073.0000000000005,"Census Tract 120, Philadelphia County, PA",14000US42101012000
1991,2013,2013,0,Total,33434,3774.0000000000005,"Census Tract 121, Philadelphia County, PA",14000US42101012100
1992,2013,2013,0,Total,14790,4906.0,"Census Tract 122.01, Philadelphia County, PA",14000US42101012201
1993,2013,2013,0,Total,23958,8485.0,"Census Tract 122.03, Philadelphia County, PA",14000US42101012203
1994,2013,2013,0,Total,38504,10926.0,"Census Tract 122.04, Philadelphia County, PA",14000US42101012204
1995,2013,2013,0,Total,59924,8912.0,"Census Tract 125, Philadelphia County, PA",14000US42101012500
1996,2013,2013,0,Total,30473,4134.0,"Census Tract 131, Philadelphia County, PA",14000US42101013100
1997,2013,2013,0,Total,19604,5546.0,"Census Tract 132, Philadelphia County, PA",14000US42101013200
1998,2013,2013,0,Total,46342,6516.0,"Census Tract 133, Philadelphia County, PA",14000US42101013300
1999,2013,2013,0,Total,78086,7560.999999999999,"Census Tract 134.01, Philadelphia County, PA",14000US42101013401
